201901ELC00001,218-0004-001-A,323031393031454c433030303031FFFF3231382d303030342d3030312d41FFFF30312e30302e30302e3030303030FFFF
201901ELC00002,218-0004-001-A,323031393031454c433030303032FFFF3231382d303030342d3030312d41FFFF30312e30302e30302e3030303030FFFF
201901ELC00003,218-0004-001-A,323031393031454c433030303033FFFF3231382d303030342d3030312d41FFFF30312e30302e30302e3030303030FFFF
201901ELC00004,218-0004-001-A,323031393031454c433030303034FFFF3231382d303030342d3030312d41FFFF30312e30302e30302e3030303030FFFF
201901ELC00005,218-0004-001-A,323031393031454c433030303035FFFF3231382d303030342d3030312d41FFFF30312e30302e30302e3030303030FFFF
201901ELC00006,218-0004-001-A,323031393031454c433030303036FFFF3231382d303030342d3030312d41FFFF30312e30302e30302e3030303030FFFF
201901ELC00007,218-0004-001-A,323031393031454c433030303037FFFF3231382d303030342d3030312d41FFFF30312e30302e30302e3030303030FFFF
201901ELC00008,218-0004-001-A,323031393031454c433030303038FFFF3231382d303030342d3030312d41FFFF30312e30302e30302e3030303030FFFF
201901ELC00009,218-0004-001-A,323031393031454c433030303039FFFF3231382d303030342d3030312d41FFFF30312e30302e30302e3030303030FFFF
201901ELC00010,218-0004-001-A,323031393031454c433030303130FFFF3231382d303030342d3030312d41FFFF30312e30302e30302e3030303030FFFF
201901ELC00011,218-0004-001-A,323031393031454c433030303131FFFF3231382d303030342d3030312d41FFFF30312e30302e30302e3030303030FFFF
201901ELC00012,218-0004-001-A,323031393031454c433030303132FFFF3231382d303030342d3030312d41FFFF30312e30302e30302e3030303030FFFF
201901ELC00013,218-0004-001-A,323031393031454c433030303133FFFF3231382d303030342d3030312d41FFFF30312e30302e30302e3030303030FFFF
201901ELC00014,218-0004-001-A,323031393031454c433030303134FFFF3231382d303030342d3030312d41FFFF30312e30302e30302e3030303030FFFF
201901ELC00015,218-0004-001-A,323031393031454c433030303135FFFF3231382d303030342d3030312d41FFFF30312e30302e30302e3030303030FFFF
201901ELC00016,218-0004-001-A,323031393031454c433030303136FFFF3231382d303030342d3030312d41FFFF30312e30302e30302e3030303030FFFF
201901ELC00017,218-0004-001-A,323031393031454c433030303137FFFF3231382d303030342d3030312d41FFFF30312e30302e30302e3030303030FFFF
201901ELC00018,218-0004-001-A,323031393031454c433030303138FFFF3231382d303030342d3030312d41FFFF30312e30302e30302e3030303030FFFF
201901ELC00019,218-0004-001-A,323031393031454c433030303139FFFF3231382d303030342d3030312d41FFFF30312e30302e30302e3030303030FFFF
201901ELC00020,218-0004-001-A,323031393031454c433030303230FFFF3231382d303030342d3030312d41FFFF30312e30302e30302e3030303030FFFF
201901ELC00021,218-0004-001-A,323031393031454c433030303231FFFF3231382d303030342d3030312d41FFFF30312e30302e30302e3030303030FFFF
201901ELC00022,218-0004-001-A,323031393031454c433030303232FFFF3231382d303030342d3030312d41FFFF30312e30302e30302e3030303030FFFF
201901ELC00023,218-0004-001-A,323031393031454c433030303233FFFF3231382d303030342d3030312d41FFFF30312e30302e30302e3030303030FFFF
201901ELC00024,218-0004-001-A,323031393031454c433030303234FFFF3231382d303030342d3030312d41FFFF30312e30302e30302e3030303030FFFF
201901ELC00025,218-0004-001-A,323031393031454c433030303235FFFF3231382d303030342d3030312d41FFFF30312e30302e30302e3030303030FFFF
201901ELC00026,218-0004-001-A,323031393031454c433030303236FFFF3231382d303030342d3030312d41FFFF30312e30302e30302e3030303030FFFF
201901ELC00027,218-0004-001-A,323031393031454c433030303237FFFF3231382d303030342d3030312d41FFFF30312e30302e30302e3030303030FFFF
201901ELC00028,218-0004-001-A,323031393031454c433030303238FFFF3231382d303030342d3030312d41FFFF30312e30302e30302e3030303030FFFF
201901ELC00029,218-0004-001-A,323031393031454c433030303239FFFF3231382d303030342d3030312d41FFFF30312e30302e30302e3030303030FFFF
201901ELC00030,218-0004-001-A,323031393031454c433030303330FFFF3231382d303030342d3030312d41FFFF30312e30302e30302e3030303030FFFF
201901ELC00031,218-0004-001-A,323031393031454c433030303331FFFF3231382d303030342d3030312d41FFFF30312e30302e30302e3030303030FFFF
201901ELC00032,218-0004-001-A,323031393031454c433030303332FFFF3231382d303030342d3030312d41FFFF30312e30302e30302e3030303030FFFF
201901ELC00033,218-0004-001-A,323031393031454c433030303333FFFF3231382d303030342d3030312d41FFFF30312e30302e30302e3030303030FFFF
201901ELC00034,218-0004-001-A,323031393031454c433030303334FFFF3231382d303030342d3030312d41FFFF30312e30302e30302e3030303030FFFF
201901ELC00035,218-0004-001-A,323031393031454c433030303335FFFF3231382d303030342d3030312d41FFFF30312e30302e30302e3030303030FFFF
201901ELC00036,218-0004-001-A,323031393031454c433030303336FFFF3231382d303030342d3030312d41FFFF30312e30302e30302e3030303030FFFF
201901ELC00037,218-0004-001-A,323031393031454c433030303337FFFF3231382d303030342d3030312d41FFFF30312e30302e30302e3030303030FFFF
201901ELC00038,218-0004-001-A,323031393031454c433030303338FFFF3231382d303030342d3030312d41FFFF30312e30302e30302e3030303030FFFF
201901ELC00039,218-0004-001-A,323031393031454c433030303339FFFF3231382d303030342d3030312d41FFFF30312e30302e30302e3030303030FFFF
201901ELC00040,218-0004-001-A,323031393031454c433030303430FFFF3231382d303030342d3030312d41FFFF30312e30302e30302e3030303030FFFF
201901ELC00041,218-0004-001-A,323031393031454c433030303431FFFF3231382d303030342d3030312d41FFFF30312e30302e30302e3030303030FFFF
201901ELC00042,218-0004-001-A,323031393031454c433030303432FFFF3231382d303030342d3030312d41FFFF30312e30302e30302e3030303030FFFF
201901ELC00043,218-0004-001-A,323031393031454c433030303433FFFF3231382d303030342d3030312d41FFFF30312e30302e30302e3030303030FFFF
201901ELC00044,218-0004-001-A,323031393031454c433030303434FFFF3231382d303030342d3030312d41FFFF30312e30302e30302e3030303030FFFF
201901ELC00045,218-0004-001-A,323031393031454c433030303435FFFF3231382d303030342d3030312d41FFFF30312e30302e30302e3030303030FFFF
201901ELC00046,218-0004-001-A,323031393031454c433030303436FFFF3231382d303030342d3030312d41FFFF30312e30302e30302e3030303030FFFF
201901ELC00047,218-0004-001-A,323031393031454c433030303437FFFF3231382d303030342d3030312d41FFFF30312e30302e30302e3030303030FFFF
201901ELC00048,218-0004-001-A,323031393031454c433030303438FFFF3231382d303030342d3030312d41FFFF30312e30302e30302e3030303030FFFF
201901ELC00049,218-0004-001-A,323031393031454c433030303439FFFF3231382d303030342d3030312d41FFFF30312e30302e30302e3030303030FFFF
201901ELC00050,218-0004-001-A,323031393031454c433030303530FFFF3231382d303030342d3030312d41FFFF30312e30302e30302e3030303030FFFF
201901ELC00051,218-0004-001-A,323031393031454c433030303531FFFF3231382d303030342d3030312d41FFFF30312e30302e30302e3030303030FFFF
201901ELC00052,218-0004-001-A,323031393031454c433030303532FFFF3231382d303030342d3030312d41FFFF30312e30302e30302e3030303030FFFF
201901ELC00053,218-0004-001-A,323031393031454c433030303533FFFF3231382d303030342d3030312d41FFFF30312e30302e30302e3030303030FFFF
201901ELC00054,218-0004-001-A,323031393031454c433030303534FFFF3231382d303030342d3030312d41FFFF30312e30302e30302e3030303030FFFF
201901ELC00055,218-0004-001-A,323031393031454c433030303535FFFF3231382d303030342d3030312d41FFFF30312e30302e30302e3030303030FFFF
201901ELC00056,218-0004-001-A,323031393031454c433030303536FFFF3231382d303030342d3030312d41FFFF30312e30302e30302e3030303030FFFF
201901ELC00057,218-0004-001-A,323031393031454c433030303537FFFF3231382d303030342d3030312d41FFFF30312e30302e30302e3030303030FFFF
201901ELC00058,218-0004-001-A,323031393031454c433030303538FFFF3231382d303030342d3030312d41FFFF30312e30302e30302e3030303030FFFF
201901ELC00059,218-0004-001-A,323031393031454c433030303539FFFF3231382d303030342d3030312d41FFFF30312e30302e30302e3030303030FFFF
201901ELC00060,218-0004-001-A,323031393031454c433030303630FFFF3231382d303030342d3030312d41FFFF30312e30302e30302e3030303030FFFF
201901ELC00061,218-0004-001-A,323031393031454c433030303631FFFF3231382d303030342d3030312d41FFFF30312e30302e30302e3030303030FFFF
201901ELC00062,218-0004-001-A,323031393031454c433030303632FFFF3231382d303030342d3030312d41FFFF30312e30302e30302e3030303030FFFF
201901ELC00063,218-0004-001-A,323031393031454c433030303633FFFF3231382d303030342d3030312d41FFFF30312e30302e30302e3030303030FFFF
201901ELC00064,218-0004-001-A,323031393031454c433030303634FFFF3231382d303030342d3030312d41FFFF30312e30302e30302e3030303030FFFF
201901ELC00065,218-0004-001-A,323031393031454c433030303635FFFF3231382d303030342d3030312d41FFFF30312e30302e30302e3030303030FFFF
201901ELC00066,218-0004-001-A,323031393031454c433030303636FFFF3231382d303030342d3030312d41FFFF30312e30302e30302e3030303030FFFF
201901ELC00067,218-0004-001-A,323031393031454c433030303637FFFF3231382d303030342d3030312d41FFFF30312e30302e30302e3030303030FFFF
201901ELC00068,218-0004-001-A,323031393031454c433030303638FFFF3231382d303030342d3030312d41FFFF30312e30302e30302e3030303030FFFF
201901ELC00069,218-0004-001-A,323031393031454c433030303639FFFF3231382d303030342d3030312d41FFFF30312e30302e30302e3030303030FFFF
201901ELC00070,218-0004-001-A,323031393031454c433030303730FFFF3231382d303030342d3030312d41FFFF30312e30302e30302e3030303030FFFF
201901ELC00071,218-0004-001-A,323031393031454c433030303731FFFF3231382d303030342d3030312d41FFFF30312e30302e30302e3030303030FFFF
201901ELC00072,218-0004-001-A,323031393031454c433030303732FFFF3231382d303030342d3030312d41FFFF30312e30302e30302e3030303030FFFF
201901ELC00073,218-0004-001-A,323031393031454c433030303733FFFF3231382d303030342d3030312d41FFFF30312e30302e30302e3030303030FFFF
201901ELC00074,218-0004-001-A,323031393031454c433030303734FFFF3231382d303030342d3030312d41FFFF30312e30302e30302e3030303030FFFF
201901ELC00075,218-0004-001-A,323031393031454c433030303735FFFF3231382d303030342d3030312d41FFFF30312e30302e30302e3030303030FFFF
201901ELC00076,218-0004-001-A,323031393031454c433030303736FFFF3231382d303030342d3030312d41FFFF30312e30302e30302e3030303030FFFF
201901ELC00077,218-0004-001-A,323031393031454c433030303737FFFF3231382d303030342d3030312d41FFFF30312e30302e30302e3030303030FFFF
201901ELC00078,218-0004-001-A,323031393031454c433030303738FFFF3231382d303030342d3030312d41FFFF30312e30302e30302e3030303030FFFF
201901ELC00079,218-0004-001-A,323031393031454c433030303739FFFF3231382d303030342d3030312d41FFFF30312e30302e30302e3030303030FFFF
201901ELC00080,218-0004-001-A,323031393031454c433030303830FFFF3231382d303030342d3030312d41FFFF30312e30302e30302e3030303030FFFF
201901ELC00081,218-0004-001-A,323031393031454c433030303831FFFF3231382d303030342d3030312d41FFFF30312e30302e30302e3030303030FFFF
201901ELC00082,218-0004-001-A,323031393031454c433030303832FFFF3231382d303030342d3030312d41FFFF30312e30302e30302e3030303030FFFF
201901ELC00083,218-0004-001-A,323031393031454c433030303833FFFF3231382d303030342d3030312d41FFFF30312e30302e30302e3030303030FFFF
201901ELC00084,218-0004-001-A,323031393031454c433030303834FFFF3231382d303030342d3030312d41FFFF30312e30302e30302e3030303030FFFF
201901ELC00085,218-0004-001-A,323031393031454c433030303835FFFF3231382d303030342d3030312d41FFFF30312e30302e30302e3030303030FFFF
201901ELC00086,218-0004-001-A,323031393031454c433030303836FFFF3231382d303030342d3030312d41FFFF30312e30302e30302e3030303030FFFF
201901ELC00087,218-0004-001-A,323031393031454c433030303837FFFF3231382d303030342d3030312d41FFFF30312e30302e30302e3030303030FFFF
201901ELC00088,218-0004-001-A,323031393031454c433030303838FFFF3231382d303030342d3030312d41FFFF30312e30302e30302e3030303030FFFF
201901ELC00089,218-0004-001-A,323031393031454c433030303839FFFF3231382d303030342d3030312d41FFFF30312e30302e30302e3030303030FFFF
201901ELC00090,218-0004-001-A,323031393031454c433030303930FFFF3231382d303030342d3030312d41FFFF30312e30302e30302e3030303030FFFF
201901ELC00091,218-0004-001-A,323031393031454c433030303931FFFF3231382d303030342d3030312d41FFFF30312e30302e30302e3030303030FFFF
201901ELC00092,218-0004-001-A,323031393031454c433030303932FFFF3231382d303030342d3030312d41FFFF30312e30302e30302e3030303030FFFF
201901ELC00093,218-0004-001-A,323031393031454c433030303933FFFF3231382d303030342d3030312d41FFFF30312e30302e30302e3030303030FFFF
201901ELC00094,218-0004-001-A,323031393031454c433030303934FFFF3231382d303030342d3030312d41FFFF30312e30302e30302e3030303030FFFF
201901ELC00095,218-0004-001-A,323031393031454c433030303935FFFF3231382d303030342d3030312d41FFFF30312e30302e30302e3030303030FFFF
201901ELC00096,218-0004-001-A,323031393031454c433030303936FFFF3231382d303030342d3030312d41FFFF30312e30302e30302e3030303030FFFF
201901ELC00097,218-0004-001-A,323031393031454c433030303937FFFF3231382d303030342d3030312d41FFFF30312e30302e30302e3030303030FFFF
201901ELC00098,218-0004-001-A,323031393031454c433030303938FFFF3231382d303030342d3030312d41FFFF30312e30302e30302e3030303030FFFF
201901ELC00099,218-0004-001-A,323031393031454c433030303939FFFF3231382d303030342d3030312d41FFFF30312e30302e30302e3030303030FFFF
201901ELC00100,218-0004-001-A,323031393031454c433030313030FFFF3231382d303030342d3030312d41FFFF30312e30302e30302e3030303030FFFF
201901ELC00101,218-0004-001-A,323031393031454c433030313031FFFF3231382d303030342d3030312d41FFFF30312e30302e30302e3030303030FFFF
201901ELC00102,218-0004-001-A,323031393031454c433030313032FFFF3231382d303030342d3030312d41FFFF30312e30302e30302e3030303030FFFF
201901ELC00103,218-0004-001-A,323031393031454c433030313033FFFF3231382d303030342d3030312d41FFFF30312e30302e30302e3030303030FFFF
201901ELC00104,218-0004-001-A,323031393031454c433030313034FFFF3231382d303030342d3030312d41FFFF30312e30302e30302e3030303030FFFF
201901ELC00105,218-0004-001-A,323031393031454c433030313035FFFF3231382d303030342d3030312d41FFFF30312e30302e30302e3030303030FFFF
201901ELC00106,218-0004-001-A,323031393031454c433030313036FFFF3231382d303030342d3030312d41FFFF30312e30302e30302e3030303030FFFF
201901ELC00107,218-0004-001-A,323031393031454c433030313037FFFF3231382d303030342d3030312d41FFFF30312e30302e30302e3030303030FFFF
201901ELC00108,218-0004-001-A,323031393031454c433030313038FFFF3231382d303030342d3030312d41FFFF30312e30302e30302e3030303030FFFF
201901ELC00109,218-0004-001-A,323031393031454c433030313039FFFF3231382d303030342d3030312d41FFFF30312e30302e30302e3030303030FFFF
201901ELC00110,218-0004-001-A,323031393031454c433030313130FFFF3231382d303030342d3030312d41FFFF30312e30302e30302e3030303030FFFF
201901ELC00111,218-0004-001-A,323031393031454c433030313131FFFF3231382d303030342d3030312d41FFFF30312e30302e30302e3030303030FFFF
201901ELC00112,218-0004-001-A,323031393031454c433030313132FFFF3231382d303030342d3030312d41FFFF30312e30302e30302e3030303030FFFF
201901ELC00113,218-0004-001-A,323031393031454c433030313133FFFF3231382d303030342d3030312d41FFFF30312e30302e30302e3030303030FFFF
201901ELC00114,218-0004-001-A,323031393031454c433030313134FFFF3231382d303030342d3030312d41FFFF30312e30302e30302e3030303030FFFF
201901ELC00115,218-0004-001-A,323031393031454c433030313135FFFF3231382d303030342d3030312d41FFFF30312e30302e30302e3030303030FFFF
201901ELC00116,218-0004-001-A,323031393031454c433030313136FFFF3231382d303030342d3030312d41FFFF30312e30302e30302e3030303030FFFF
201901ELC00117,218-0004-001-A,323031393031454c433030313137FFFF3231382d303030342d3030312d41FFFF30312e30302e30302e3030303030FFFF
201901ELC00118,218-0004-001-A,323031393031454c433030313138FFFF3231382d303030342d3030312d41FFFF30312e30302e30302e3030303030FFFF
201901ELC00119,218-0004-001-A,323031393031454c433030313139FFFF3231382d303030342d3030312d41FFFF30312e30302e30302e3030303030FFFF
201901ELC00120,218-0004-001-A,323031393031454c433030313230FFFF3231382d303030342d3030312d41FFFF30312e30302e30302e3030303030FFFF
201901ELC00121,218-0004-001-A,323031393031454c433030313231FFFF3231382d303030342d3030312d41FFFF30312e30302e30302e3030303030FFFF
201901ELC00122,218-0004-001-A,323031393031454c433030313232FFFF3231382d303030342d3030312d41FFFF30312e30302e30302e3030303030FFFF
201901ELC00123,218-0004-001-A,323031393031454c433030313233FFFF3231382d303030342d3030312d41FFFF30312e30302e30302e3030303030FFFF
201901ELC00124,218-0004-001-A,323031393031454c433030313234FFFF3231382d303030342d3030312d41FFFF30312e30302e30302e3030303030FFFF
201901ELC00125,218-0004-001-A,323031393031454c433030313235FFFF3231382d303030342d3030312d41FFFF30312e30302e30302e3030303030FFFF
201901ELC00126,218-0004-001-A,323031393031454c433030313236FFFF3231382d303030342d3030312d41FFFF30312e30302e30302e3030303030FFFF
201901ELC00127,218-0004-001-A,323031393031454c433030313237FFFF3231382d303030342d3030312d41FFFF30312e30302e30302e3030303030FFFF
201901ELC00128,218-0004-001-A,323031393031454c433030313238FFFF3231382d303030342d3030312d41FFFF30312e30302e30302e3030303030FFFF
201901ELC00129,218-0004-001-A,323031393031454c433030313239FFFF3231382d303030342d3030312d41FFFF30312e30302e30302e3030303030FFFF
201901ELC00130,218-0004-001-A,323031393031454c433030313330FFFF3231382d303030342d3030312d41FFFF30312e30302e30302e3030303030FFFF
201901ELC00131,218-0004-001-A,323031393031454c433030313331FFFF3231382d303030342d3030312d41FFFF30312e30302e30302e3030303030FFFF
201901ELC00132,218-0004-001-A,323031393031454c433030313332FFFF3231382d303030342d3030312d41FFFF30312e30302e30302e3030303030FFFF
201901ELC00133,218-0004-001-A,323031393031454c433030313333FFFF3231382d303030342d3030312d41FFFF30312e30302e30302e3030303030FFFF
201901ELC00134,218-0004-001-A,323031393031454c433030313334FFFF3231382d303030342d3030312d41FFFF30312e30302e30302e3030303030FFFF
201901ELC00135,218-0004-001-A,323031393031454c433030313335FFFF3231382d303030342d3030312d41FFFF30312e30302e30302e3030303030FFFF
201901ELC00136,218-0004-001-A,323031393031454c433030313336FFFF3231382d303030342d3030312d41FFFF30312e30302e30302e3030303030FFFF
201901ELC00137,218-0004-001-A,323031393031454c433030313337FFFF3231382d303030342d3030312d41FFFF30312e30302e30302e3030303030FFFF
201901ELC00138,218-0004-001-A,323031393031454c433030313338FFFF3231382d303030342d3030312d41FFFF30312e30302e30302e3030303030FFFF
201901ELC00139,218-0004-001-A,323031393031454c433030313339FFFF3231382d303030342d3030312d41FFFF30312e30302e30302e3030303030FFFF
201901ELC00140,218-0004-001-A,323031393031454c433030313430FFFF3231382d303030342d3030312d41FFFF30312e30302e30302e3030303030FFFF
201901ELC00141,218-0004-001-A,323031393031454c433030313431FFFF3231382d303030342d3030312d41FFFF30312e30302e30302e3030303030FFFF
201901ELC00142,218-0004-001-A,323031393031454c433030313432FFFF3231382d303030342d3030312d41FFFF30312e30302e30302e3030303030FFFF
201901ELC00143,218-0004-001-A,323031393031454c433030313433FFFF3231382d303030342d3030312d41FFFF30312e30302e30302e3030303030FFFF
201901ELC00144,218-0004-001-A,323031393031454c433030313434FFFF3231382d303030342d3030312d41FFFF30312e30302e30302e3030303030FFFF
201901ELC00145,218-0004-001-A,323031393031454c433030313435FFFF3231382d303030342d3030312d41FFFF30312e30302e30302e3030303030FFFF
201901ELC00146,218-0004-001-A,323031393031454c433030313436FFFF3231382d303030342d3030312d41FFFF30312e30302e30302e3030303030FFFF
201901ELC00147,218-0004-001-A,323031393031454c433030313437FFFF3231382d303030342d3030312d41FFFF30312e30302e30302e3030303030FFFF
201901ELC00148,218-0004-001-A,323031393031454c433030313438FFFF3231382d303030342d3030312d41FFFF30312e30302e30302e3030303030FFFF
201901ELC00149,218-0004-001-A,323031393031454c433030313439FFFF3231382d303030342d3030312d41FFFF30312e30302e30302e3030303030FFFF
201901ELC00150,218-0004-001-A,323031393031454c433030313530FFFF3231382d303030342d3030312d41FFFF30312e30302e30302e3030303030FFFF
201901ELC00151,218-0004-001-A,323031393031454c433030313531FFFF3231382d303030342d3030312d41FFFF30312e30302e30302e3030303030FFFF
201901ELC00152,218-0004-001-A,323031393031454c433030313532FFFF3231382d303030342d3030312d41FFFF30312e30302e30302e3030303030FFFF
201901ELC00153,218-0004-001-A,323031393031454c433030313533FFFF3231382d303030342d3030312d41FFFF30312e30302e30302e3030303030FFFF
201901ELC00154,218-0004-001-A,323031393031454c433030313534FFFF3231382d303030342d3030312d41FFFF30312e30302e30302e3030303030FFFF
201901ELC00155,218-0004-001-A,323031393031454c433030313535FFFF3231382d303030342d3030312d41FFFF30312e30302e30302e3030303030FFFF
201901ELC00156,218-0004-001-A,323031393031454c433030313536FFFF3231382d303030342d3030312d41FFFF30312e30302e30302e3030303030FFFF
201901ELC00157,218-0004-001-A,323031393031454c433030313537FFFF3231382d303030342d3030312d41FFFF30312e30302e30302e3030303030FFFF
201901ELC00158,218-0004-001-A,323031393031454c433030313538FFFF3231382d303030342d3030312d41FFFF30312e30302e30302e3030303030FFFF
201901ELC00159,218-0004-001-A,323031393031454c433030313539FFFF3231382d303030342d3030312d41FFFF30312e30302e30302e3030303030FFFF
201901ELC00160,218-0004-001-A,323031393031454c433030313630FFFF3231382d303030342d3030312d41FFFF30312e30302e30302e3030303030FFFF
201901ELC00161,218-0004-001-A,323031393031454c433030313631FFFF3231382d303030342d3030312d41FFFF30312e30302e30302e3030303030FFFF
201901ELC00162,218-0004-001-A,323031393031454c433030313632FFFF3231382d303030342d3030312d41FFFF30312e30302e30302e3030303030FFFF
201901ELC00163,218-0004-001-A,323031393031454c433030313633FFFF3231382d303030342d3030312d41FFFF30312e30302e30302e3030303030FFFF
201901ELC00164,218-0004-001-A,323031393031454c433030313634FFFF3231382d303030342d3030312d41FFFF30312e30302e30302e3030303030FFFF
201901ELC00165,218-0004-001-A,323031393031454c433030313635FFFF3231382d303030342d3030312d41FFFF30312e30302e30302e3030303030FFFF
201901ELC00166,218-0004-001-A,323031393031454c433030313636FFFF3231382d303030342d3030312d41FFFF30312e30302e30302e3030303030FFFF
201901ELC00167,218-0004-001-A,323031393031454c433030313637FFFF3231382d303030342d3030312d41FFFF30312e30302e30302e3030303030FFFF
201901ELC00168,218-0004-001-A,323031393031454c433030313638FFFF3231382d303030342d3030312d41FFFF30312e30302e30302e3030303030FFFF
201901ELC00169,218-0004-001-A,323031393031454c433030313639FFFF3231382d303030342d3030312d41FFFF30312e30302e30302e3030303030FFFF
201901ELC00170,218-0004-001-A,323031393031454c433030313730FFFF3231382d303030342d3030312d41FFFF30312e30302e30302e3030303030FFFF
201901ELC00171,218-0004-001-A,323031393031454c433030313731FFFF3231382d303030342d3030312d41FFFF30312e30302e30302e3030303030FFFF
201901ELC00172,218-0004-001-A,323031393031454c433030313732FFFF3231382d303030342d3030312d41FFFF30312e30302e30302e3030303030FFFF
201901ELC00173,218-0004-001-A,323031393031454c433030313733FFFF3231382d303030342d3030312d41FFFF30312e30302e30302e3030303030FFFF
201901ELC00174,218-0004-001-A,323031393031454c433030313734FFFF3231382d303030342d3030312d41FFFF30312e30302e30302e3030303030FFFF
201901ELC00175,218-0004-001-A,323031393031454c433030313735FFFF3231382d303030342d3030312d41FFFF30312e30302e30302e3030303030FFFF
201901ELC00176,218-0004-001-A,323031393031454c433030313736FFFF3231382d303030342d3030312d41FFFF30312e30302e30302e3030303030FFFF
201901ELC00177,218-0004-001-A,323031393031454c433030313737FFFF3231382d303030342d3030312d41FFFF30312e30302e30302e3030303030FFFF
201901ELC00178,218-0004-001-A,323031393031454c433030313738FFFF3231382d303030342d3030312d41FFFF30312e30302e30302e3030303030FFFF
201901ELC00179,218-0004-001-A,323031393031454c433030313739FFFF3231382d303030342d3030312d41FFFF30312e30302e30302e3030303030FFFF
201901ELC00180,218-0004-001-A,323031393031454c433030313830FFFF3231382d303030342d3030312d41FFFF30312e30302e30302e3030303030FFFF
201901ELC00181,218-0004-001-A,323031393031454c433030313831FFFF3231382d303030342d3030312d41FFFF30312e30302e30302e3030303030FFFF
201901ELC00182,218-0004-001-A,323031393031454c433030313832FFFF3231382d303030342d3030312d41FFFF30312e30302e30302e3030303030FFFF
201901ELC00183,218-0004-001-A,323031393031454c433030313833FFFF3231382d303030342d3030312d41FFFF30312e30302e30302e3030303030FFFF
201901ELC00184,218-0004-001-A,323031393031454c433030313834FFFF3231382d303030342d3030312d41FFFF30312e30302e30302e3030303030FFFF
201901ELC00185,218-0004-001-A,323031393031454c433030313835FFFF3231382d303030342d3030312d41FFFF30312e30302e30302e3030303030FFFF
201901ELC00186,218-0004-001-A,323031393031454c433030313836FFFF3231382d303030342d3030312d41FFFF30312e30302e30302e3030303030FFFF
201901ELC00187,218-0004-001-A,323031393031454c433030313837FFFF3231382d303030342d3030312d41FFFF30312e30302e30302e3030303030FFFF
201901ELC00188,218-0004-001-A,323031393031454c433030313838FFFF3231382d303030342d3030312d41FFFF30312e30302e30302e3030303030FFFF
201901ELC00189,218-0004-001-A,323031393031454c433030313839FFFF3231382d303030342d3030312d41FFFF30312e30302e30302e3030303030FFFF
201901ELC00190,218-0004-001-A,323031393031454c433030313930FFFF3231382d303030342d3030312d41FFFF30312e30302e30302e3030303030FFFF
201901ELC00191,218-0004-001-A,323031393031454c433030313931FFFF3231382d303030342d3030312d41FFFF30312e30302e30302e3030303030FFFF
201901ELC00192,218-0004-001-A,323031393031454c433030313932FFFF3231382d303030342d3030312d41FFFF30312e30302e30302e3030303030FFFF
201901ELC00193,218-0004-001-A,323031393031454c433030313933FFFF3231382d303030342d3030312d41FFFF30312e30302e30302e3030303030FFFF
201901ELC00194,218-0004-001-A,323031393031454c433030313934FFFF3231382d303030342d3030312d41FFFF30312e30302e30302e3030303030FFFF
201901ELC00195,218-0004-001-A,323031393031454c433030313935FFFF3231382d303030342d3030312d41FFFF30312e30302e30302e3030303030FFFF
201901ELC00196,218-0004-001-A,323031393031454c433030313936FFFF3231382d303030342d3030312d41FFFF30312e30302e30302e3030303030FFFF
201901ELC00197,218-0004-001-A,323031393031454c433030313937FFFF3231382d303030342d3030312d41FFFF30312e30302e30302e3030303030FFFF
201901ELC00198,218-0004-001-A,323031393031454c433030313938FFFF3231382d303030342d3030312d41FFFF30312e30302e30302e3030303030FFFF
201901ELC00199,218-0004-001-A,323031393031454c433030313939FFFF3231382d303030342d3030312d41FFFF30312e30302e30302e3030303030FFFF
201901ELC00200,218-0004-001-A,323031393031454c433030323030FFFF3231382d303030342d3030312d41FFFF30312e30302e30302e3030303030FFFF
